UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA MECÂNICA;0,7
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA MECÂNICA;4,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA MECÂNICA;2,8
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA MECÂNICA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA MECÂNICA;2,8
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA MECÂNICA;0,7
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA MECÂNICA;2,8
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA MECÂNICA;1,4
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PSICOLOGIA;19,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PSICOLOGIA;6,3
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PSICOLOGIA;3,1
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PSICOLOGIA;4,9
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PSICOLOGIA;3,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PSICOLOGIA;0,4
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PSICOLOGIA;0,9
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PSICOLOGIA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PSICOLOGIA;0,4
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PSICOLOGIA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMUNICAÇÃO SOCIAL;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMUNICAÇÃO SOCIAL;7,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMUNICAÇÃO SOCIAL;3,8
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMUNICAÇÃO SOCIAL;4,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMUNICAÇÃO SOCIAL;76,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMUNICAÇÃO SOCIAL;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMUNICAÇÃO SOCIAL;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMUNICAÇÃO SOCIAL;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMUNICAÇÃO SOCIAL;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMUNICAÇÃO SOCIAL;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;SERVIÇO SOCIAL;1,1
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;SERVIÇO SOCIAL;3,4
